src	mt	ref	tags	mt4word	score	z_score	error_words
Islamiliikumine ise väitis, et tappis 10 Etioopia sõdurit.	The Islamic movement itself claimed that 10 Ethiopian soldiers were killed.	"The Islamic movement itself claimed that it killed 10 Ethiopian soldiers .
"	OK OK OK OK OK OK BAD OK OK BAD BAD OK OK	The Islamic movement itself claimed that 10 Ethiopian soldiers were killed . <EOS>	97.33333333333331	1.2074647589166494	10, were, killed
Jaapani peaminister Shinzō Abe saatis laiali parlamendi alamkoja ja kuulutas 14. detsembriks välja ennetähtaegsed parlamendivalimised.	The Prime Minister of Japan, Shinzo Abe, dissolved Parliament's House of Commons and announced early parliamentary elections on 14 December.	"The Prime Minister of Japan , Shinzo Abe , dissolved Parliament 's House of Commons and announced early parliamentary elections on 14 December .
"	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	The Prime Minister of Japan , Shinzo Abe , dissolved Parliament 's House of Commons and announced early parliamentary elections on 14 December . <EOS>	97.16666666666669	1.1641264026122158	
"Kasakad tahtsid vabadel valimistel osaleda kui liitriigi liikmed ja ""lahutatud"" idakristlaste religioossete õiguste taastamist."	The rich wanted to take part in free elections as members of the federal state and the restoration of 'separated' religious rights of Eastern Christians.	"The Cossacks wanted to take part in free elections as members of the Commonwealth and demanded the restoration of ' religious rights of ' separated ' Eastern Christians .
"	OK BAD OK OK OK OK OK OK OK OK OK OK OK BAD BAD BAD OK OK OK BAD BAD OK OK OK OK BAD OK OK OK	The rich wanted to take part in free elections as members of the federal state and the restoration of ' separated ' religious rights of Eastern Christians . <EOS>	55.66666666666666	-0.2854523299045532	rich, federal, state, and, ', separated, Eastern
Pataljoni taha viidi raskekuulipilduja ja granaadiheitjate rühmad ning asetati suunaga läände.	Hotspots and grangrandeers' groups were taken to the tune of a forty-one, putting the West in the direction.	"Heavy machine gunnery and grenade launcher units were taken behind the battalion , facing towards the west .
"	BAD OK BAD BAD BAD OK OK BAD OK BAD BAD BAD BAD OK BAD BAD BAD BAD OK BAD OK OK	Hotspots and grangrandeers ' groups were taken to the tune of a forty-one , putting the West in the direction . <EOS>	1.0	-2.49146966173594	Hotspots, grangrandeers, ', groups, to, tune, of, a, forty-one, putting, the, West, in, direction
Kui järelemõtlemine viib uskumusele, siis muundatakse siin mingit tõendmaterjali osa, näiteks tajumust.	If a reflection leads to religion, then there will be a change in the component of evidence, such as perception, here.	"If reflexion leads to belief , then there will be a change in the component of evidence , such as perception , here .
"	OK BAD BAD OK OK BAD OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	If a reflection leads to religion , then there will be a change in the component of evidence , such as perception , here . <EOS>	80.66666666666667	0.4182488558025423	a, reflection, religion
Lennuk maandus Hispaaniale kuuluvatel Kanaari saartel Las Palmase sõjaväelennuväljal, kus politsei kaaperdaja vahi alla võttis.	The aircraft landed at a military airport in the Canary Islands of Las Palmas, Spain, where the police captured the captain.	"The aircraft landed at a military airport of Las Palmas on the Canary Islands , Spain , where the police captured the hijacker .
"	OK OK OK OK OK OK OK BAD BAD BAD BAD BAD BAD BAD OK OK OK OK OK OK OK OK BAD OK OK	The aircraft landed at a military airport in the Canary Islands of Las Palmas , Spain , where the police captured the captain . <EOS>	71.66666666666667	0.1115845425629002	in, the, Canary, Islands, of, Las, Palmas, captain
Kuna nende kinnitusavad olid ümarad, siis taolised tööriistad pöörlesid käepideme ümber.	As their reassurances were round the table, such tools have revolved around the handshackles.	"As their fastening holes were round , such tools revolved around their handles .
"	OK OK BAD OK OK BAD BAD OK OK OK BAD OK OK BAD BAD OK OK	As their reassurances were round the table , such tools have revolved around the handshackles . <EOS>	16.0	-1.7982050195788917	reassurances, the, table, have, the, handshackles
Gaboni Sõltumatu Keskpartei, Sotsiaaldemokraatlik Partei, Uue Vabariigi Liit ja Centre des Libéraux Réformateurs.	Gabon independent Central Party, the Social Democratic Party, the Union of the New Republic and the Centre des Libéraux Réformateurs.	"Gabon 's Independent Central Party , the Social Democratic Party , the Union of the New Republic and Centre des Libéraux Réformateurs .
"	OK BAD OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK BAD OK OK OK OK OK OK	Gabon independent Central Party , the Social Democratic Party , the Union of the New Republic and the Centre des Libéraux Réformateurs . <EOS>	93.66666666666669	0.9204404930015818	independent, the
Voolavat, ebapüsivat füüsilist stiihiat tõlgendati ka müütilise olemusena.	A chaotic, unpermanent physical style was also interpreted as a mythical nature.	"Fluid , unpermanent physical elements were also interpreted as a mythical nature .
"	BAD BAD OK OK OK BAD BAD OK OK OK OK OK OK OK OK	A chaotic , unpermanent physical style was also interpreted as a mythical nature . <EOS>	32.666666666666664	-1.1359790103553744	A, chaotic, style, was
Eestimaa Rahvaliidu juhatus võttis president Arnold Rüütli vastu erakonna liikmeks ja nimetas ta ühtlasi erakonna auesimeheks.	President Arnold Ryl was admitted as a member of the party by the Estonian People's Electoral Authority and appointed the party's honorary chairman.	"The board of the People 's Union of Estonia admitted President Arnold Rüütel as a member of the party and named him the party 's Honorary Chairman .
"	BAD BAD BAD BAD OK BAD OK OK OK OK OK BAD BAD BAD BAD BAD BAD BAD BAD BAD OK OK OK BAD BAD OK OK	President Arnold Ryl was admitted as a member of the party by the Estonian People 's Electoral Authority and appointed the party 's honorary chairman . <EOS>	73.0	0.0202035581793038	President, Arnold, Ryl, was, as, by, the, Estonian, People, 's, Electoral, Authority, and, appointed, honorary, chairman
Uueks kaitseministriks nimetas president endise maavägede juhataja, erukindral Bailo Diallo.	As the new Minister for Defence, the President appointed the former head of the land force, Peru General Bailo Diallo.	"As the new Minister for Defence , the President appointed the former head of the land force , retired General Bailo Diallo .
"	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK BAD OK OK OK OK OK	As the new Minister for Defence , the President appointed the former head of the land force , Peru General Bailo Diallo . <EOS>	90.0	0.8001304653956343	Peru
Umbes kell 15 kohaliku aja järgi saabus OSCE erivaatlusmissiooni vaatlejate rühm Donetskis Putilovi turule, mida oli miinipildujatega tulistatud.	Approximately at about 15 o'clock local time, Donetskis Putilov, an OSCE Special Observation Mission observer team, arrived on the market, which had been shot with mortars.	"Approximately at about 15 o 'clock local time , an OSCE Special Observation Mission observer team arrived on the market of Putilov , Donetsk , which had been shot with mine throwers .
"	OK OK OK OK OK OK OK OK BAD BAD BAD OK OK OK OK OK OK OK OK BAD OK OK OK OK BAD OK OK OK OK OK BAD OK OK	Approximately at about 15 o 'clock local time , Donetskis Putilov , an OSCE Special Observation Mission observer team , arrived on the market , which had been shot with mortars . <EOS>	47.0	-0.3489805224066231	,, Donetskis, Putilov, ,, ,, mortars
See ei jää märkamata muidugi Lainele, kes armastab ikka õigel ajal õiges kohas olla.	This, of course, does not go unnoticed of the CIA, which still loves being in the right place at the right time.	"This , of course , does not go unnoticed by Laine , who still loves being in the right place at the right time .
"	OK OK OK OK OK OK OK OK OK BAD BAD BAD OK BAD OK OK OK OK OK OK OK OK OK OK OK OK OK	This , of course , does not go unnoticed of the CIA , which still loves being in the right place at the right time . <EOS>	35.0	-1.4525079792998323	of, the, CIA, which
Mõned filosoofilised probleemid jälgivad muutusi loodusteaduses.	Some philosophical problems are watching changes in science.	"Some philosophical problems follow the changes in natural science .
"	OK OK OK BAD BAD OK OK BAD OK OK	Some philosophical problems are watching changes in science . <EOS>	65.66666666666667	0.0584863872113405	are, watching, science
Georg võtab pulmade asja tõsiselt käsile ja tahab Arega hommepäev perekonnaseisuametisse sõita.	Georg takes the matter of wedding seriously and wants to travel with Arega for tomorrow's civil status.	"Georg takes the matter of wedding seriously and wants to go to the vital statistics office with Are tomorrow .
"	OK OK OK OK OK OK OK OK OK OK BAD BAD BAD BAD BAD BAD BAD BAD OK OK	Georg takes the matter of wedding seriously and wants to travel with Arega for tomorrow 's civil status . <EOS>	25.0	-1.5735130959310233	travel, with, Arega, for, tomorrow, 's, civil, status
Need osutusid sulfaate sisaldavateks sooladeks, mis olid moodustunud puidu pinnale, kui sulfiidid õhuhapnikuga reageerisid.	They turned out to be salt containing sulphates that had formed the surface of the timber, when the sulphides reacted with air oxygen.	"They turned out to be salts containing sulphates that had formed on the surface of timber , when the sulphides reacted with air oxygen .
"	OK OK OK OK OK BAD OK OK OK OK OK BAD OK OK BAD OK OK OK OK OK OK OK OK OK OK OK	They turned out to be salt containing sulphates that had formed the surface of the timber , when the sulphides reacted with air oxygen . <EOS>	91.0	0.7519468755452786	salt, the, the
SpaceX ostis endale peakorteriks 9700 ruutmeetri suuruse laohoone Los Angelese eeslinnas El Segundos.	SpaceX purchased its headquarters in El Segundos, the suburbs of Los Class of 9 700 square metres.	"SpaceX purchased its headquarters in El Segundo , the suburbs of Los Angeles , in a warehouse building of 9 700 square metres .
"	OK OK OK OK OK OK BAD OK OK OK OK OK BAD OK OK OK OK OK OK OK	SpaceX purchased its headquarters in El Segundos , the suburbs of Los Class of 9 700 square metres . <EOS>	67.66666666666667	0.0206651234777175	Segundos, Class
Murdoch ütleb, et moraalitermineid ei tule võtta mitte abstraktsete, vaid konkreetsete universaalidena.	Murdoch says that moral terms must be seen not as abstract but as specific universal.	"Murdoch says that moral terms should be seen not as abstract but as specific universals .
"	OK OK OK OK OK BAD OK OK OK OK OK OK OK OK BAD OK OK	Murdoch says that moral terms must be seen not as abstract but as specific universal . <EOS>	84.66666666666667	0.6729684850418248	must, universal
Kommunistid püüdsid koguni 1924. aasta 1. detsembril riigipöörde korraldada, ent see kukkus läbi.	The Communists even attempted to carry out a coup d'état on 1 December 1924, but it failed.	"The Communists even attempted to carry out a coup d 'état on 1 December 1924 , but it failed .
"	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	The Communists even attempted to carry out a coup d 'état on 1 December 1924 , but it failed . <EOS>	99.0	1.128985652426845	
Rafaeli tegelaskuju oli nähtav ka ühes teises sarjas.	The Rafah character figure was visible in another series.	"Rafael 's character was also seen in another series .
"	BAD BAD OK BAD BAD BAD OK OK OK OK OK	The Rafah character figure was visible in another series . <EOS>	73.33333333333333	0.1207453333955074	The, Rafah, figure, was, visible
Riigile sai saatuslikuks Neljas ristisõda, mille käigus Konstantinoopol vallutati ja Bütsants jagati mitmeks väikeriigiks.	The country was embroiled in the fourth Crusade, during which the Konstantinoopol was conquered and the Butsants were divided into many small countries.	"The fatal blow for the country came with the fourth Crusade , during which Constantinople was conquered and Byzantium was divided into many small countries .
"	OK BAD BAD BAD BAD OK OK OK OK OK OK BAD BAD OK OK OK BAD BAD BAD OK OK OK OK OK OK OK	The country was embroiled in the fourth Crusade , during which the Konstantinoopol was conquered and the Butsants were divided into many small countries . <EOS>	62.333333333333336	0.3012714280592038	country, was, embroiled, in, the, Konstantinoopol, the, Butsants, were
Euroopa Kohus otsustas, et ettevõtted võivad keelata oma töötajatel teatud tingimustel kanda pearätte ja muid religioosseid sümboleid.	The Court of Justice ruled that companies may, under certain conditions, prohibit their workers from wearing headscarves and other religious symbols.	"The European Court of Justice ruled that companies may , under certain conditions , prohibit their workers from wearing headscarves and other religious symbols .
"	OK BAD OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	The Court of Justice ruled that companies may , under certain conditions , prohibit their workers from wearing headscarves and other religious symbols . <EOS>	75.66666666666667	0.1873300489241129	Court
Ohutusnõuded olid siis tänapäeva mõistes allpool igasugust arvestust.	Safety requirements were then below all due consideration in modern terms.	"Safety requirements back then were below all due considerations in modern terms .
"	OK OK BAD OK BAD OK OK BAD OK OK OK OK OK	Safety requirements were then below all due consideration in modern terms . <EOS>	64.16666666666667	0.1692485927651763	were, below, consideration
Ka nimetust eestlaste muistne vabadusvõitlus on peetud rahvusromantiliseks ja eksitavaks.	The name of the non-partisan struggle for freedom has also been regarded as nationalist and misleading.	"The designation of Estonian ancient struggle for freedom has also been regarded as romantically nationalist and misleading .
"	OK BAD OK BAD BAD OK OK OK OK OK OK OK OK BAD OK OK OK OK	The name of the non-partisan struggle for freedom has also been regarded as nationalist and misleading . <EOS>	80.0	0.4608073319150069	name, the, non-partisan, nationalist
1871. aasta loenduse järgi oli 61,9% Itaalia meestest ja 75,7% naistest kirjaoskamatud.	61.9% of Italian men and 75.7% of women were illiterate, according to the 1871st edition.	"61.9 % of Italian men and 75.7 % of women were illiterate , according to the 1871 census .
"	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK BAD BAD OK OK	61.9 % of Italian men and 75.7 % of women were illiterate , according to the 1871st edition . <EOS>	77.66666666666667	0.2991256421817029	1871st, edition
Piiskop Albert ja ordumeister palusid saadikute vahendusel ta vabastamist, kuid taanlased keeldusid.	Suffice Albert and ordurator asked for his release through their envoys, but the Danes refused.	"Bishop Albert and the Order Master asked for his release through their envoys , but the Danes refused .
"	BAD OK OK BAD OK OK OK OK OK OK OK OK OK OK OK OK OK OK	Suffice Albert and ordurator asked for his release through their envoys , but the Danes refused . <EOS>	24.0	-1.3818507748859412	Suffice, ordurator
Metafüüsika on Scotuse järgi reaalne teoreetiline teadus.	Methphysics is, according to Scotus, a real theoretical science.	"Methphysics is , according to Scotus , a real theoretical science .
"	OK OK OK OK OK OK OK OK OK OK OK OK OK	Methphysics is , according to Scotus , a real theoretical science . <EOS>	100.0	1.3471332401921972	
Kurikaelal võib olla hea enesevalitsemine ja rahuliku järelemõtlemise võime, mis aitavad tal oma eesmärke saavutada.	Crime may be good self-governance and a peaceful sense of reflection which will help it to achieve its objectives.	"A villain can have good self-control and ability of calm reflexion that help him achieve his objectives .
"	BAD BAD BAD OK BAD OK BAD BAD BAD OK BAD BAD BAD OK BAD BAD OK BAD OK OK OK	Crime may be good self-governance and a peaceful sense of reflection which will help it to achieve its objectives . <EOS>	42.16666666666666	-0.4503697614894108	Crime, may, be, self-governance, a, peaceful, sense, reflection, which, will, it, to, its
Isiklikust vaatekohast on see kaalutlus arusaadav.	From a personal point of view, this consideration is understandable.	"From a personal point of view , this consideration is understandable .
"	OK OK OK OK OK OK OK OK OK OK OK OK OK	From a personal point of view , this consideration is understandable . <EOS>	100.0	1.094597081495084	
Eri teadlased või teadlaste rühmad võivad väga hästi tõlgendada paradigmat erinevalt.	Various groups of researchers or researchers can very well interpret the paradigm differently.	"Various scientists or groups of scientists can very well interpret the paradigm differently .
"	OK BAD BAD BAD BAD BAD OK OK OK OK OK OK OK OK OK	Various groups of researchers or researchers can very well interpret the paradigm differently . <EOS>	72.33333333333333	0.2514135511558302	groups, of, researchers, or, researchers
Eesti Krediidipank teatas, et lõpetab vastavalt panga nõukogu otsusele 14. juunist oma Läti filiaali tegevuse.	The Estonian Credit Bank announced that it would terminate its branch of Latvia, as decided by the bank's Council of 14 June.	"The Estonian Credit Bank announced that it would terminate its branch in Latvia as of June 14 , as decided by the bank 's council .
"	OK OK OK OK OK OK OK OK OK OK OK BAD BAD OK OK OK OK OK OK OK BAD BAD BAD BAD OK OK	The Estonian Credit Bank announced that it would terminate its branch of Latvia , as decided by the bank 's Council of 14 June . <EOS>	90.66666666666669	0.8271970534968011	of, Latvia, Council, of, 14, June
Mitmed riigid jäi Rahvasteliidu koosseisu edasi ka pärast seda kui nad faktiliselt olid juba okupeeritud, teiste seas ka Eesti, Läti ja Leedu.	Several countries maintained the composition of the People's Union even after they were effectively already occupied, including Estonia, Latvia and Lithuania.	"Several countries remained in the League of Nations even after they were effectively already occupied , including Estonia , Latvia and Lithuania .
"	OK OK BAD BAD BAD BAD OK BAD BAD BAD OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	Several countries maintained the composition of the People 's Union even after they were effectively already occupied , including Estonia , Latvia and Lithuania . <EOS>	58.0	-0.3354643992331069	maintained, the, composition, of, People, 's, Union
Nicolaus Cusanus kuulub hiliskeskaja spekulatiivsete teoloogide hulka, keda oluliselt mõjutas Meister Eckhart.	Nicolaus Cluanus is among the speculative theologists of the late middle, who were heavily affected by Meister Eckhart.	"Nicolaus Cluanus is among the speculative theologians of the late Middle Ages , who were heavily influenced by Master Eckhart .
"	OK OK OK OK OK OK BAD OK OK OK BAD BAD OK OK OK BAD OK BAD OK OK OK	Nicolaus Cluanus is among the speculative theologists of the late middle , who were heavily affected by Meister Eckhart . <EOS>	89.33333333333333	0.8508700468577796	theologists, middle, ,, affected, Meister
Tallinnas toimus Keskerakonna volikogu, kus avaldati toetust altkäemaksukahtlustuse saanud Edgar Savisaarele ja Kalev Kallole.	In Tallinn, a central party council was held to provide support to the Savisaarean and Kalev Kalloi, who had been suspected of bribery.	"In Tallinn , a council meeting of the Central Party was held , expressing its support to Edgar Savisaar and Kalev Kallo , who had been suspected of bribery .
"	OK OK OK OK BAD BAD BAD OK OK BAD BAD OK OK BAD BAD OK OK BAD OK OK OK OK OK OK OK OK OK	In Tallinn , a central party council was held to provide support to the Savisaarean and Kalev Kalloi , who had been suspected of bribery . <EOS>	52.0	-0.4073932961867765	central, party, council, to, provide, the, Savisaarean, Kalloi
Kahurid olid mõeldud individuaalseks laskmiseks ja nende paigutus järgis laeva kere kaardumist.	The victims were intended for individual release and were stationed following the carrot map of the ship.	"The guns were intended for individual shooting and their placement followed the hull curvature of the ship .
"	OK BAD OK OK OK OK BAD OK BAD BAD BAD OK BAD BAD OK OK OK OK OK	The victims were intended for individual release and were stationed following the carrot map of the ship . <EOS>	7.833333333333333	-1.5067666894961664	victims, release, were, stationed, following, carrot, map
Kristjanil on plaanis üks tõsine šantaaž, mis Georgile üldse ei meeldi.	The Christian faith is planning one serious blackmail, which Georg does not like at all.	"Kristjan is planning a serious blackmail , which Georg does not like at all .
"	BAD BAD BAD OK OK BAD OK OK OK OK OK OK OK OK OK OK OK OK	The Christian faith is planning one serious blackmail , which Georg does not like at all . <EOS>	36.333333333333336	-1.0618680648422234	The, Christian, faith, one
Jeruusalemm koos araablaste põhiliste võimukeskustega Iraagis ja Egiptuses jäid vallutamata.	Jerusalem, together with the main Arab centres of power in Iraq and Egypt, remained unconquered.	"Jerusalem , together with the main Arab centres of power in Iraq and Egypt , remained unconquered .
"	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK	Jerusalem , together with the main Arab centres of power in Iraq and Egypt , remained unconquered . <EOS>	94.66666666666669	1.094032534275437	
Czarniecki võttis kasutusele talupoegade massi aktiivse osalemisega sissisõja.	Czarniecki has introduced a crowd of peasants by actively participating in the internal war.	"Czarniecki introduced guerilla warfare with active participation of the mass of peasants .
"	OK BAD OK BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD OK OK	Czarniecki has introduced a crowd of peasants by actively participating in the internal war . <EOS>	80.66666666666667	0.4767926824571241	has, a, crowd, of, peasants, by, actively, participating, in, the, internal, war
Puu otsas elavad Colobus'ed liiguvad suuremas karjas kui ükski teine Aafrika primaat; nad võivad liikuda kuni 400 kaupa.	Colobus is moving on trees more cattle than any other African primary; they can move up to 400 goods.	"The colobi , living on trees , are moving in larger herds than any other African primate ; they can move in groups of up to 400 .
"	BAD BAD BAD OK OK BAD BAD OK OK OK OK BAD OK OK OK OK BAD OK OK BAD OK OK	Colobus is moving on trees more cattle than any other African primary ; they can move up to 400 goods . <EOS>	16.666666666666668	-1.5964518701050194	Colobus, is, moving, more, cattle, primary, up, goods
Väli oli osaliselt metsastunud lamm, mis tõusis järsult Elchingeni künkalinnani, kust oli lai vaateväli.	The force was partly a forested lamb, which sharply rose to the Elchingen threshold, from which there was a broad field of vision.	"The field was a partially forested flood-land , which sharply rose to the Elchingen hill town , from which there was a broad view .
"	OK BAD OK BAD BAD OK BAD OK OK OK OK OK OK OK BAD OK OK OK OK OK OK OK BAD BAD BAD OK OK	The force was partly a forested lamb , which sharply rose to the Elchingen threshold , from which there was a broad field of vision . <EOS>	40.0	-1.1506256017313827	force, partly, a, lamb, threshold, field, of, vision
Jollimore ajab segi selle, missuguse hoiakuga tuleks inimestele läheneda, ja selle, kas armastaja või sõbra otsustusi tuleks usaldada.	What is more confusing is the attitude that people should take with, and whether a loser or a friend's decisions should be trusted.	"Jollimore mistakes the attitude that people should be approached with for whether the judgements of a lover or a friend should be trusted .
"	BAD BAD BAD BAD BAD OK OK OK OK OK BAD OK BAD BAD BAD OK BAD OK OK OK BAD BAD OK OK OK OK OK	What is more confusing is the attitude that people should take with , and whether a loser or a friend 's decisions should be trusted . <EOS>	76.0	0.2777040291548779	What, is, more, confusing, is, take, ,, and, whether, loser, 's, decisions
Emotsioonide tunnetusväärtus peaks olema oluline uurimisteema.	The value of emicide identifiers should be an important research issue.	"The cognitive value of emotions should be an important topic of research .
"	OK BAD OK BAD BAD OK OK OK OK BAD BAD OK OK	The value of emicide identifiers should be an important research issue . <EOS>	21.0	-1.2683179670303568	value, emicide, identifiers, research, issue
Sokrates mõtles neist asjadest seoses üksikisiku refleksiooniga oma praktika üle.	The match was thinking about these things in relation to the reflex of the individual.	"Socrates thought about these things in connection with individuals ' reflexions on their practice .
"	BAD BAD BAD BAD OK OK OK OK BAD BAD BAD BAD BAD BAD BAD OK OK	The match was thinking about these things in relation to the reflex of the individual . <EOS>	18.0	-1.545878361646951	The, match, was, thinking, relation, to, the, reflex, of, the, individual
Eesti suursaadik Egiptuses Tiia Miller andis Kairos president Hosni Mubarakile üle oma volikirjad.	Tiia Miller, the Estonian Ambassador, was handed over to President Hosni Mubarak in Cairo.	"Tiia Miller , the Estonian Ambassador in Egypt , presented her credentials to President Hosni Mubarak in Cairo .
"	OK OK OK OK OK OK BAD BAD BAD BAD OK OK OK OK OK OK OK OK	Tiia Miller , the Estonian Ambassador , was handed over to President Hosni Mubarak in Cairo . <EOS>	68.0	-0.19934307000089	,, was, handed, over
Ka suuremas osas Portugali pühades, rahvakommetes ja traditsioonides on märgata katoliikluse tugevat kultuurimõju.	Also, most of Portugal's sacred, popular traditions and traditions have seen the strong cultural impact of Catholics.	"Also , in most of Portugal 's holidays , folk customs and traditions , the strong cultural influence of Catholicism can be seen .
"	OK OK BAD OK OK OK BAD OK BAD BAD OK OK BAD BAD OK OK OK BAD OK BAD OK OK	Also , most of Portugal 's sacred , popular traditions and traditions have seen the strong cultural impact of Catholics . <EOS>	77.0	0.2878877081805874	most, sacred, popular, traditions, have, seen, impact, Catholics
Valgevene keskpank esitles uut rahatähte väärtusega 200 000 Valgevene rubla.	The Central Bank of Belarus presented the new banknotes worth 200 000 Belarusian headings.	"The Central Bank of Belarus presented the new banknotes worth 200 000 Belarusian roubles .
"	OK OK OK OK OK OK OK OK OK OK OK OK OK BAD OK OK	The Central Bank of Belarus presented the new banknotes worth 200 000 Belarusian headings . <EOS>	50.833333333333336	-0.2408691934742675	headings
"piisavalt selgeks, siis ""miks"" ei olegi vajalik; sellisel kas on esmaalged käes või tal on neid kerge haarata."	'Why 'is it not necessary,' clear enough, whether the first beginnings are there or whether it is easy for them to take on.	"clear enough , then ' ' Why "" is it not necessary ; it either has the basic rudiments or can easily grasp them .
"	BAD OK BAD OK OK OK BAD BAD BAD BAD BAD BAD OK BAD BAD BAD BAD OK BAD BAD BAD BAD BAD OK BAD BAD BAD OK OK	'Why ' is it not necessary , ' clear enough , whether the first beginnings are there or whether it is easy for them to take on . <EOS>	77.0	0.3504315736875544	'Why, is, ,, ', clear, enough, ,, whether, first, beginnings, are, there, whether, it, is, easy, for, to, take, on
Nad on eemal tavalistest ühiskondlike suhete võrgustikust.	They are out of the usual network of social relations.	"They are outside the usual network of social relations .
"	OK OK BAD BAD OK OK OK OK OK OK OK OK	They are out of the usual network of social relations . <EOS>	82.66666666666667	0.4787412944117328	out, of
Endise limonaaditehase territooriumile on ehitatud uus kultuurikeskus, kus asub linna maaligalerii.	A new cultural centre has been built on the territory of the former limonal plant, where the city's paintings are located.	"A new cultural centre that houses the city 's art gallery has been built on the territory of the former lemonade factory .
"	OK OK OK OK BAD OK OK OK OK OK OK OK OK BAD BAD BAD BAD BAD BAD BAD BAD BAD BAD OK OK	A new cultural centre has been built on the territory of the former limonal plant , where the city 's paintings are located . <EOS>	64.33333333333333	0.1998806834294504	has, limonal, plant, ,, where, the, city, 's, paintings, are, located
"Tallinnas restoranis ""Kamahouse"" toimus Vabaerakonna üldkogu, kus kinnitati erakonna valimisprogramm ja nimekirjad 2015. aasta Riigikogu valimisteks."	In Tallinn's' Chohouse 'restaurant, the General Assembly of the Free Party was held to confirm the party's electoral programme and its lists for the elections to the 2015 Public Assembly.	"In Tallinn 's Kamahouse restaurant , the General Assembly of the Free Party was held to confirm the party 's electoral programme and its lists for the 2015 election of the Riigikogu .
"	OK OK OK BAD BAD BAD OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK BAD BAD BAD BAD BAD BAD OK OK	In Tallinn 's ' Chohouse ' restaurant , the General Assembly of the Free Party was held to confirm the party 's electoral programme and its lists for the elections to the 2015 Public Assembly . <EOS>	72.33333333333333	0.0871247497926483	', Chohouse, ', elections, to, the, 2015, Public, Assembly
Maavärina epitsenter asus saarte halduskeskusest Ponta Delgadast 97 kilomeetrit ida suunas.	The epicentre of the earthquake was located from the administrative centre of the islands, Ponta Delgadi, to the east of 97 kilometres.	"The epicentre of the earthquake was located from the administrative centre of the islands , Ponta Delgada , 97 kilometres to the east .
"	OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK OK BAD OK BAD OK OK BAD BAD BAD OK OK	The epicentre of the earthquake was located from the administrative centre of the islands , Ponta Delgadi , to the east of 97 kilometres . <EOS>	65.0	-0.0822663694526662	Delgadi, to, of, 97, kilometres
1822. aastal püüdis Portugali valitsus Brasiilialt kuningriigi staatust ära võtta, kuid brasiillased ei olnud sellega nõus.	In 1822, the Portuguese Government attempted to remove the status of the Queen from Brazil, but the Brazilians did not agree.	"In 1822 , the Portuguese Government attempted to remove the status of a kingdom from Brazil , but the Brazilians did not agree .
"	OK OK OK OK OK OK OK OK OK OK OK OK BAD BAD OK OK OK OK OK OK OK OK OK OK OK	In 1822 , the Portuguese Government attempted to remove the status of the Queen from Brazil , but the Brazilians did not agree . <EOS>	72.66666666666667	0.2167092504819923	the, Queen
Hollandi eelmine valitsus oli soovinud neist enamuse ehk umbes kakskümmend kuus tuhat asüülitaotlejat riigist välja saata.	The previous Dutch Government had wished to expel a majority, or around twenty thousand, asylum seekers from the country.	"The previous Dutch Government had wished to expel a majority , or around twenty six thousand , asylum seekers from the country .
"	OK OK OK OK OK OK OK OK OK OK OK OK OK OK BAD OK OK OK OK OK OK OK OK	The previous Dutch Government had wished to expel a majority , or around twenty thousand , asylum seekers from the country . <EOS>	76.66666666666667	0.3857011763323386	thousand
Pühitsemise viis läbi kiriku piiskop Ago Lilleorg.	The congregation was carried out by the Church's Bishop Ago Lilleorg.	"The consecration was carried out by the Church 's Bishop , Ago Lilleorg .
"	OK BAD OK OK OK OK OK OK OK OK BAD OK OK OK	The congregation was carried out by the Church 's Bishop Ago Lilleorg . <EOS>	92.0	0.9868299565727184	congregation, Ago
Väikeeelduse tõestab Aristoteles vastuväiteliselt.	The small premise is irrefutably proven in Aristotle.	"The small premise is controversially proven by Aristotle .
"	OK OK OK OK BAD OK BAD OK OK OK	The small premise is irrefutably proven in Aristotle . <EOS>	70.66666666666667	0.1358666345312735	irrefutably, in
Podolskisse on ehitatud tänapäevased suusabaasid Venemaa rahvusmeeskonna treenimiseks.	Modern summer programmes to train the Russian national team have been built in Podolski.	"Modern ski bases to train the Russian national team have been built in Podolsk .
"	OK BAD BAD OK OK OK OK OK OK OK OK OK OK BAD OK OK	Modern summer programmes to train the Russian national team have been built in Podolski . <EOS>	31.666666666666668	-1.3593954176005356	summer, programmes, Podolski
